T  Ainit Etat
1450 37 0
1450 38 0
1450 39 0
1450 40 0
1450 41 0
1450 42 0
1450 43 0
1450 44 0
1450 45 0
1450 46 0
1450 47 0
1450 48 0
1450 49 0
1450 50 0
1455 0 0
1455 1 0
1455 2 0
1455 3 0
1455 4 0
1455 5 0
1455 6 0
1455 7 0
1455 8 0
1455 9 0
1455 10 0
1455 11 0
1455 12 0
1455 13 0
1455 14 0
1455 15 0
1455 16 0
1455 17 0
1455 18 0
1455 19 0
1455 20 0
1455 21 0
1455 22 0
1455 23 0
1455 24 0
1455 25 0
1455 26 0
1455 27 0
1455 28 0
1455 29 0
1455 30 0
1455 31 0
1455 32 0
1455 33 0
1455 34 0
1455 35 0
1455 36 0
1455 37 0
1455 38 0
1455 39 0
1455 40 0
1455 41 0
1455 42 0
1455 43 0
1455 44 0
1455 45 0
1455 46 0
1455 47 0
1455 48 0
1455 49 0
1455 50 0
1460 0 0
1460 1 0
1460 2 0
1460 3 0
1460 4 0
1460 5 0
1460 6 0
1460 7 0
1460 8 0
1460 9 0
1460 10 0
1460 11 0
1460 12 0
1460 13 0
1460 14 0
1460 15 0
1460 16 0
1460 17 0
1460 18 0
1460 19 0
1460 20 0
1460 21 0
1460 22 0
1460 23 0
1460 24 0
1460 25 0
1460 26 0
1460 27 0
1460 28 0
1460 29 0
1460 30 0
1460 31 0
1460 32 0
1460 33 0
1460 34 0
1460 35 0
1460 36 0
1460 37 0
1460 38 0
1460 39 0
1460 40 0
1460 41 0
1460 42 0
1460 43 0
1460 44 0
1460 45 0
1460 46 0
1460 47 0
1460 48 0
1460 49 0
1460 50 0
1465 0 0
1465 1 0
1465 2 0
1465 3 0
1465 4 0
1465 5 0
1465 6 0
1465 7 0
1465 8 0
1465 9 0
1465 10 0
1465 11 0
1465 12 0
1465 13 0
1465 14 0
1465 15 0
1465 16 0
1465 17 0
1465 18 0
1465 19 0
1465 20 0
1465 21 0
1465 22 0
1465 23 0
1465 24 0
1465 25 0
1465 26 0
1465 27 0
1465 28 0
1465 29 0
1465 30 0
1465 31 0
1465 32 0
1465 33 0
1465 34 0
1465 35 0
1465 36 0
1465 37 0
1465 38 0
1465 39 0
1465 40 0
1465 41 0
1465 42 0
1465 43 0
1465 44 0
1465 45 0
1465 46 0
1465 47 0
1465 48 0
1465 49 0
1465 50 0
1470 0 0
1470 1 0
1470 2 0
1470 3 0
1470 4 0
1470 5 0
1470 6 0
1470 7 0
1470 8 0
1470 9 0
1470 10 0
1470 11 0
1470 12 0
1470 13 0
1470 14 0
1470 15 0
1470 16 0
1470 17 0
1470 18 0
1470 19 0
1470 20 0
1470 21 0
1470 22 0
1470 23 0
1470 24 0
1470 25 0
1470 26 0
1470 27 0
1470 28 0
1470 29 0
1470 30 0
1470 31 0
1470 32 0
1470 33 0
1470 34 0
1470 35 0
1470 36 0
1470 37 0
1470 38 0
1470 39 0
1470 40 0
1470 41 0
1470 42 0
1470 43 0
1470 44 0
1470 45 0
1470 46 0
1470 47 0
1470 48 0
1470 49 0
1470 50 0
1475 0 0
1475 1 0
1475 2 0
1475 3 0
1475 4 0
1475 5 0
1475 6 0
1475 7 0
1475 8 0
1475 9 0
1475 10 0
1475 11 0
1475 12 0
1475 13 0
1475 14 0
1475 15 0
1475 16 0
1475 17 0
1475 18 0
1475 19 0
1475 20 0
1475 21 0
1475 22 0
1475 23 0
1475 24 0
1475 25 0
1475 26 0
1475 27 0
1475 28 0
1475 29 0
1475 30 0
1475 31 0
1475 32 0
1475 33 0
1475 34 0
1475 35 0
1475 36 0
1475 37 0
1475 38 0
1475 39 0
1475 40 0
1475 41 0
1475 42 0
1475 43 0
1475 44 0
1475 45 0
1475 46 0
1475 47 0
1475 48 0
1475 49 0
1475 50 0
1480 0 0
1480 1 0
1480 2 0
1480 3 0
1480 4 0
1480 5 0
1480 6 0
1480 7 0
1480 8 0
1480 9 0
1480 10 0
1480 11 0
1480 12 0
1480 13 0
1480 14 0
1480 15 0
1480 16 0
1480 17 0
1480 18 0
1480 19 0
1480 20 0
1480 21 0
1480 22 0
1480 23 0
1480 24 0
1480 25 0
1480 26 0
1480 27 0
1480 28 0
1480 29 0
1480 30 0
1480 31 0
1480 32 0
1480 33 0
1480 34 0
1480 35 0
1480 36 0
1480 37 0
1480 38 0
1480 39 0
1480 40 0
1480 41 0
1480 42 0
1480 43 0
1480 44 0
1480 45 0
1480 46 0
1480 47 0
1480 48 0
1480 49 0
1480 50 0
1485 0 0
1485 1 0
1485 2 0
1485 3 0
1485 4 0
1485 5 0
1485 6 0
1485 7 0
1485 8 0
1485 9 0
1485 10 0
1485 11 0
1485 12 0
1485 13 0
1485 14 0
1485 15 0
1485 16 0
1485 17 0
1485 18 0
1485 19 0
1485 20 0
1485 21 0
1485 22 0
1485 23 0
1485 24 0
1485 25 0
1485 26 0
1485 27 0
1485 28 0
1485 29 0
1485 30 0
1485 31 0
1485 32 0
1485 33 0
1485 34 0
1485 35 0
1485 36 0
1485 37 0
1485 38 0
1485 39 0
1485 40 0
1485 41 0
1485 42 0
1485 43 0
1485 44 0
1485 45 0
1485 46 0
1485 47 0
1485 48 0
1485 49 0
1485 50 0
1490 0 0
1490 1 0
1490 2 0
1490 3 0
1490 4 0
1490 5 0
1490 6 0
1490 7 0
1490 8 0
1490 9 0
1490 10 0
1490 11 0
1490 12 0
1490 13 0
1490 14 0
1490 15 0
1490 16 0
1490 17 0
1490 18 0
1490 19 0
1490 20 0
1490 21 0
1490 22 0
1490 23 0
1490 24 0
1490 25 0
1490 26 0
1490 27 0
1490 28 0
1490 29 0
1490 30 0
1490 31 0
1490 32 0
1490 33 0
1490 34 0
1490 35 0
1490 36 0
1490 37 0
1490 38 0
1490 39 0
1490 40 0
1490 41 0
1490 42 0
1490 43 0
1490 44 0
1490 45 0
1490 46 0
1490 47 0
1490 48 0
1490 49 0
1490 50 0
1495 0 0
1495 1 0
1495 2 0
1495 3 0
1495 4 0
1495 5 0
1495 6 0
1495 7 0
1495 8 0
1495 9 0
1495 10 0
1495 11 0
1495 12 0
1495 13 0
1495 14 0
1495 15 0
1495 16 0
1495 17 0
1495 18 0
1495 19 0
1495 20 0
1495 21 0
1495 22 0
1495 23 0
1495 24 0
1495 25 0
1495 26 0
1495 27 0
1495 28 0
1495 29 0
1495 30 0
1495 31 0
1495 32 0
1495 33 0
1495 34 0
1495 35 0
1495 36 0
1495 37 0
1495 38 0
1495 39 0
1495 40 0
1495 41 0
1495 42 0
1495 43 0
1495 44 0
1495 45 0
1495 46 0
1495 47 0
1495 48 0
1495 49 0
1495 50 0
